Frame,Angle
186,"{'Flexão_Cab': 49.45820512163499, 'Flexão_Tro': 155.82220843121834, 'Rotação_Tro': 2.9189413481141497}"
187,"{'Flexão_Cab': 48.46617311069912, 'Flexão_Tro': 154.34872753310202, 'Rotação_Tro': 2.8064702198661053}"
188,"{'Flexão_Cab': 49.61059463499683, 'Flexão_Tro': 154.3703792234174, 'Rotação_Tro': 2.2520076377873406}"
189,"{'Flexão_Cab': 51.833001612135206, 'Flexão_Tro': 155.2057974945248, 'Rotação_Tro': 4.898368091083157}"
190,"{'Flexão_Cab': 51.74833524885716, 'Flexão_Tro': 155.84083281183985, 'Rotação_Tro': 4.742481933516919}"
191,"{'Flexão_Cab': 50.770033538813124, 'Flexão_Tro': 157.19679816930247, 'Rotação_Tro': 4.669987115745167}"
192,"{'Flexão_Cab': 51.268004798263405, 'Flexão_Tro': 157.20204072177745, 'Rotação_Tro': 5.249411491529983}"
193,"{'Flexão_Cab': 51.40776506446221, 'Flexão_Tro': 158.24727665440474, 'Rotação_Tro': 3.9034832954656937}"
194,"{'Flexão_Cab': 50.68680524047846, 'Flexão_Tro': 157.6270836000601, 'Rotação_Tro': 3.7344922970925647}"
195,"{'Flexão_Cab': 51.21204429471115, 'Flexão_Tro': 158.06652486205346, 'Rotação_Tro': 3.665080841921975}"
196,"{'Flexão_Cab': 52.391222317970986, 'Flexão_Tro': 160.67756603762794, 'Rotação_Tro': 2.3033311620058017}"
197,"{'Flexão_Cab': 52.25765136516377, 'Flexão_Tro': 160.9946437131655, 'Rotação_Tro': 2.765287122699326}"
198,"{'Flexão_Cab': 50.47808392420086, 'Flexão_Tro': 158.31946068299925, 'Rotação_Tro': 3.0238357458889547}"
199,"{'Flexão_Cab': 49.6619980055533, 'Flexão_Tro': 156.44356511286568, 'Rotação_Tro': 4.424329769653701}"
200,"{'Flexão_Cab': 48.46579237359043, 'Flexão_Tro': 155.95492166213833, 'Rotação_Tro': 3.618314636474606}"
201,"{'Flexão_Cab': 49.822569706813226, 'Flexão_Tro': 157.3594976575301, 'Rotação_Tro': 2.620554776722119}"
202,"{'Flexão_Cab': 48.613212088611704, 'Flexão_Tro': 155.81363490536154, 'Rotação_Tro': 2.4672105414691092}"
